channel group,DateHour,Users,Sessions,Engaged Sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count,Hour
Referral,2024-04-26 04:00:00,9,9,6,80.8888888888889,0.666666666666667,5.33333333333333,0.666666666666667,48,4
Organic Search,2024-04-08 03:00:00,8,12,7,29.9166666666667,0.875,3.41666666666667,0.583333333333333,41,3
Organic Search,2024-04-20 06:00:00,8,12,7,25.9166666666667,0.875,3.08333333333333,0.583333333333333,37,6
Organic Search,2024-04-21 02:00:00,8,13,6,22.6923076923077,0.75,3.92307692307692,0.461538461538462,51,2
Organic Search,2024-05-02 03:00:00,8,12,4,18.9166666666667,0.5,3.08333333333333,0.333333333333333,37,3
Referral,2024-04-27 04:00:00,8,12,7,88.0,0.875,4.16666666666667,0.583333333333333,50,4
Referral,2024-04-20 03:00:00,7,9,3,23.6666666666667,0.428571428571429,3.77777777777778,0.333333333333333,34,3
Referral,2024-04-20 04:00:00,7,10,6,90.2,0.857142857142857,4.2,0.6,42,4
Referral,2024-04-28 04:00:00,7,11,5,79.0909090909091,0.714285714285714,5.63636363636364,0.454545454545455,62,4
Organic Search,2024-04-09 05:00:00,6,8,5,627.375,0.833333333333333,5.625,0.625,45,5
Organic Search,2024-04-28 07:00:00,6,10,4,23.3,0.666666666666667,4.3,0.4,43,7
Organic Social,2024-04-16 23:00:00,6,6,6,102.666666666667,1.0,4.83333333333333,1.0,29,23
Referral,2024-04-14 05:00:00,6,12,7,22.8333333333333,1.16666666666667,2.75,0.583333333333333,33,5
Referral,2024-04-20 05:00:00,6,7,4,22.1428571428571,0.666666666666667,5.42857142857143,0.571428571428571,38,5
Referral,2024-04-28 06:00:00,6,9,4,65.1111111111111,0.666666666666667,3.88888888888889,0.444444444444444,35,6
Unassigned,2024-04-24 15:00:00,6,6,0,145.5,0.0,3.33333333333333,0.0,20,15
Unassigned,2024-04-24 10:00:00,5,5,0,11.6,0.0,2.0,0.0,10,10
Organic Search,2024-04-28 05:00:00,4,7,1,10.8571428571429,0.25,3.0,0.142857142857143,21,5
Organic Search,2024-04-28 06:00:00,4,8,3,12.875,0.75,2.75,0.375,22,6
Referral,2024-04-16 23:00:00,4,4,4,635.0,1.0,7.25,1.0,29,23
Unassigned,2024-04-11 19:00:00,4,4,0,54.0,0.0,2.25,0.0,9,19
Unassigned,2024-04-13 12:00:00,4,4,0,70.5,0.0,1.25,0.0,5,12
Unassigned,2024-04-13 16:00:00,4,4,0,25.75,0.0,2.0,0.0,8,16
Unassigned,2024-04-15 11:00:00,4,4,0,19.25,0.0,1.0,0.0,4,11
Unassigned,2024-04-15 14:00:00,4,4,0,8.25,0.0,1.5,0.0,6,14
Unassigned,2024-04-23 18:00:00,4,4,0,64.25,0.0,1.75,0.0,7,18
Unassigned,2024-04-23 19:00:00,4,4,1,53.0,0.25,3.25,0.25,13,19
Unassigned,2024-05-01 19:00:00,4,4,0,158.25,0.0,7.25,0.0,29,19
Unassigned,2024-05-03 00:00:00,4,4,0,11.25,0.0,3.5,0.0,14,0
Unassigned,2024-04-06 15:00:00,3,3,0,26.0,0.0,1.0,0.0,3,15
Unassigned,2024-04-06 22:00:00,3,3,0,30.0,0.0,2.0,0.0,6,22
Unassigned,2024-04-08 11:00:00,3,3,0,17.6666666666667,0.0,1.33333333333333,0.0,4,11
Unassigned,2024-04-11 14:00:00,3,3,0,124.0,0.0,3.33333333333333,0.0,10,14
Unassigned,2024-04-13 21:00:00,3,3,0,0.0,0.0,1.33333333333333,0.0,4,21
Unassigned,2024-04-14 08:00:00,3,3,0,1.66666666666667,0.0,2.66666666666667,0.0,8,8
Unassigned,2024-04-14 19:00:00,3,3,0,10.6666666666667,0.0,2.0,0.0,6,19
Unassigned,2024-04-15 15:00:00,3,3,0,28.3333333333333,0.0,2.66666666666667,0.0,8,15
Unassigned,2024-04-15 16:00:00,3,3,0,20.6666666666667,0.0,1.66666666666667,0.0,5,16
Unassigned,2024-04-18 12:00:00,3,3,0,7.33333333333333,0.0,1.33333333333333,0.0,4,12
Unassigned,2024-04-22 21:00:00,3,3,0,12.6666666666667,0.0,1.66666666666667,0.0,5,21
Unassigned,2024-04-23 16:00:00,3,3,0,21.3333333333333,0.0,1.66666666666667,0.0,5,16
Unassigned,2024-04-24 00:00:00,3,3,0,28.3333333333333,0.0,3.33333333333333,0.0,10,0
Unassigned,2024-04-24 03:00:00,3,3,0,39.66666666666671,0.0,2.33333333333333,0.0,7,3
Unassigned,2024-04-24 08:00:00,3,3,0,26.3333333333333,0.0,2.33333333333333,0.0,7,8
Unassigned,2024-04-24 11:00:00,3,3,0,0.0,0.0,1.0,0.0,3,11
Unassigned,2024-04-24 19:00:00,3,3,0,73.0,0.0,2.33333333333333,0.0,7,19
Unassigned,2024-04-25 10:00:00,3,3,0,540.333333333333,0.0,50.66666666666671,0.0,152,10
Unassigned,2024-04-25 12:00:00,3,3,0,110.333333333333,0.0,3.0,0.0,9,12
Unassigned,2024-04-26 13:00:00,3,3,0,187.666666666667,0.0,1.33333333333333,0.0,4,13
Unassigned,2024-04-26 20:00:00,3,3,0,40.33333333333329,0.0,5.66666666666667,0.0,17,20
Unassigned,2024-04-29 12:00:00,3,3,0,16.0,0.0,1.0,0.0,3,12
Unassigned,2024-04-29 22:00:00,3,3,0,17.3333333333333,0.0,3.6666666666666705,0.0,11,22
Unassigned,2024-04-30 13:00:00,3,3,0,196.0,0.0,4.0,0.0,12,13
Unassigned,2024-05-01 22:00:00,3,3,0,638.0,0.0,2.33333333333333,0.0,7,22
Unassigned,2024-05-02 23:00:00,3,3,0,0.0,0.0,1.33333333333333,0.0,4,23
Organic Video,2024-04-12 20:00:00,2,2,2,553.0,1.0,20.5,1.0,41,20
Organic Video,2024-04-17 18:00:00,2,2,1,50.0,0.5,5.5,0.5,11,18
Organic Video,2024-04-25 21:00:00,2,2,2,315.0,1.0,21.0,1.0,42,21
Organic Video,2024-04-29 11:00:00,2,2,2,37.5,1.0,4.5,1.0,9,11
Organic Video,2024-05-02 01:00:00,2,2,2,653.5,1.0,14.0,1.0,28,1
Organic Video,2024-05-02 22:00:00,2,2,2,267.0,1.0,7.5,1.0,15,22
Unassigned,2024-04-06 09:00:00,2,2,0,13.5,0.0,3.0,0.0,6,9
Unassigned,2024-04-06 10:00:00,2,2,0,0.0,0.0,1.0,0.0,2,10
Unassigned,2024-04-06 11:00:00,2,2,0,131.5,0.0,4.5,0.0,9,11
Unassigned,2024-04-06 14:00:00,2,2,0,0.0,0.0,1.0,0.0,2,14
Unassigned,2024-04-07 04:00:00,2,2,0,11.0,0.0,4.0,0.0,8,4
Unassigned,2024-04-07 17:00:00,2,2,0,1122.5,0.0,3.0,0.0,6,17
Unassigned,2024-04-07 18:00:00,2,2,0,48.0,0.0,5.5,0.0,11,18
Unassigned,2024-04-07 21:00:00,2,2,0,4.0,0.0,5.5,0.0,11,21
Unassigned,2024-04-08 10:00:00,2,2,0,0.0,0.0,2.5,0.0,5,10
Unassigned,2024-04-08 14:00:00,2,2,0,31.0,0.0,2.0,0.0,4,14
Unassigned,2024-04-08 15:00:00,2,2,0,41.5,0.0,2.0,0.0,4,15
Unassigned,2024-04-09 00:00:00,2,2,0,18.0,0.0,4.5,0.0,9,0
Unassigned,2024-04-09 17:00:00,2,2,0,119.0,0.0,2.5,0.0,5,17
Unassigned,2024-04-10 02:00:00,2,2,0,32.0,0.0,1.5,0.0,3,2
Unassigned,2024-04-11 18:00:00,2,2,0,85.5,0.0,1.5,0.0,3,18
Unassigned,2024-04-12 11:00:00,2,2,0,5.0,0.0,1.5,0.0,3,11
Unassigned,2024-04-12 15:00:00,2,2,0,35.0,0.0,2.5,0.0,5,15
Unassigned,2024-04-13 03:00:00,2,2,1,9.0,0.5,3.0,0.5,6,3
Unassigned,2024-04-13 18:00:00,2,2,0,222.0,0.0,3.0,0.0,6,18
Unassigned,2024-04-14 00:00:00,2,2,0,3.5,0.0,1.0,0.0,2,0
Unassigned,2024-04-14 06:00:00,2,2,0,9.0,0.0,2.5,0.0,5,6
Unassigned,2024-04-14 10:00:00,2,2,0,8.5,0.0,1.5,0.0,3,10
Unassigned,2024-04-14 13:00:00,2,2,0,156.0,0.0,5.0,0.0,10,13
Unassigned,2024-04-14 20:00:00,2,2,0,8.0,0.0,1.0,0.0,2,20
Unassigned,2024-04-15 12:00:00,2,2,0,23.0,0.0,1.5,0.0,3,12
Unassigned,2024-04-15 17:00:00,2,2,0,0.0,0.0,1.5,0.0,3,17
Unassigned,2024-04-15 19:00:00,2,2,0,3.5,0.0,1.5,0.0,3,19
Unassigned,2024-04-16 00:00:00,2,2,0,0.0,0.0,4.0,0.0,8,0
Unassigned,2024-04-16 06:00:00,2,2,0,16.0,0.0,3.0,0.0,6,6
Unassigned,2024-04-16 07:00:00,2,2,0,0.0,0.0,3.0,0.0,6,7
Unassigned,2024-04-16 10:00:00,2,2,0,4.0,0.0,2.0,0.0,4,10
Unassigned,2024-04-16 12:00:00,2,2,0,0.0,0.0,1.0,0.0,2,12
Unassigned,2024-04-16 19:00:00,2,2,0,29.5,0.0,3.0,0.0,6,19
Unassigned,2024-04-16 22:00:00,2,2,0,158.5,0.0,7.5,0.0,15,22
Unassigned,2024-04-17 14:00:00,2,2,0,34.0,0.0,5.0,0.0,10,14
Unassigned,2024-04-17 15:00:00,2,2,0,0.0,0.0,1.5,0.0,3,15
Unassigned,2024-04-17 16:00:00,2,2,0,113.5,0.0,7.0,0.0,14,16
Unassigned,2024-04-17 21:00:00,2,2,0,3.0,0.0,1.0,0.0,2,21
Unassigned,2024-04-18 16:00:00,2,2,0,0.0,0.0,1.5,0.0,3,16
Unassigned,2024-04-18 18:00:00,2,2,0,158.0,0.0,5.0,0.0,10,18
Unassigned,2024-04-18 20:00:00,2,2,0,70.0,0.0,4.5,0.0,9,20
Unassigned,2024-04-18 22:00:00,2,2,0,0.0,0.0,1.0,0.0,2,22
Unassigned,2024-04-19 11:00:00,2,3,0,0.0,0.0,1.33333333333333,0.0,4,11
Unassigned,2024-04-19 14:00:00,2,2,0,216.5,0.0,6.0,0.0,12,14
Unassigned,2024-04-19 19:00:00,2,2,0,83.5,0.0,3.5,0.0,7,19
Unassigned,2024-04-20 02:00:00,2,2,0,220.0,0.0,1.5,0.0,3,2
Unassigned,2024-04-20 12:00:00,2,2,0,66.0,0.0,2.0,0.0,4,12
Unassigned,2024-04-20 17:00:00,2,2,0,146.5,0.0,6.5,0.0,13,17
Unassigned,2024-04-20 19:00:00,2,2,0,68.5,0.0,7.0,0.0,14,19
Unassigned,2024-04-20 20:00:00,2,2,0,6.0,0.0,1.0,0.0,2,20
Unassigned,2024-04-21 11:00:00,2,2,0,140.0,0.0,3.5,0.0,7,11
Unassigned,2024-04-21 13:00:00,2,2,0,12.5,0.0,3.5,0.0,7,13
Unassigned,2024-04-21 15:00:00,2,2,0,116.5,0.0,4.0,0.0,8,15
Unassigned,2024-04-21 17:00:00,2,2,0,0.0,0.0,1.0,0.0,2,17
Unassigned,2024-04-21 20:00:00,2,2,0,66.5,0.0,3.0,0.0,6,20
Unassigned,2024-04-21 21:00:00,2,2,0,32.5,0.0,1.0,0.0,2,21
Unassigned,2024-04-22 00:00:00,2,2,0,256.5,0.0,1.5,0.0,3,0
Unassigned,2024-04-22 02:00:00,2,2,0,52.0,0.0,4.0,0.0,8,2
Unassigned,2024-04-22 12:00:00,2,2,0,42.0,0.0,2.0,0.0,4,12
Unassigned,2024-04-22 14:00:00,2,2,0,64.5,0.0,14.0,0.0,28,14
Unassigned,2024-04-23 11:00:00,2,2,0,18.5,0.0,2.0,0.0,4,11
Unassigned,2024-04-23 12:00:00,2,2,0,53.5,0.0,3.5,0.0,7,12
Unassigned,2024-04-23 21:00:00,2,2,0,10.5,0.0,3.0,0.0,6,21
Unassigned,2024-04-23 22:00:00,2,2,0,16.5,0.0,2.0,0.0,4,22
Unassigned,2024-04-24 06:00:00,2,2,0,33.0,0.0,3.5,0.0,7,6
Unassigned,2024-04-24 09:00:00,2,3,0,453.666666666667,0.0,3.6666666666666705,0.0,11,9
Unassigned,2024-04-24 16:00:00,2,2,0,77.5,0.0,5.5,0.0,11,16
Unassigned,2024-04-25 08:00:00,2,2,0,24.5,0.0,3.5,0.0,7,8
Unassigned,2024-04-25 11:00:00,2,2,0,23.0,0.0,1.5,0.0,3,11
Unassigned,2024-04-25 16:00:00,2,2,0,164.0,0.0,8.5,0.0,17,16
Unassigned,2024-04-25 17:00:00,2,2,0,17.5,0.0,3.0,0.0,6,17
Unassigned,2024-04-26 00:00:00,2,2,0,241.0,0.0,8.5,0.0,17,0
Unassigned,2024-04-26 02:00:00,2,2,0,4.5,0.0,1.0,0.0,2,2
Unassigned,2024-04-26 19:00:00,2,2,0,32.0,0.0,1.0,0.0,2,19
Unassigned,2024-04-26 23:00:00,2,2,0,106.0,0.0,2.0,0.0,4,23
Unassigned,2024-04-27 20:00:00,2,2,0,94.5,0.0,4.5,0.0,9,20
Unassigned,2024-04-28 14:00:00,2,2,0,99.5,0.0,4.5,0.0,9,14
Unassigned,2024-04-28 15:00:00,2,2,0,15.5,0.0,2.0,0.0,4,15
Unassigned,2024-04-28 18:00:00,2,2,0,149.5,0.0,2.0,0.0,4,18
Unassigned,2024-04-28 21:00:00,2,2,0,67.5,0.0,3.0,0.0,6,21
Unassigned,2024-04-29 00:00:00,2,2,0,368.5,0.0,2.5,0.0,5,0
Unassigned,2024-04-29 10:00:00,2,2,0,35.5,0.0,2.0,0.0,4,10
Unassigned,2024-04-29 14:00:00,2,2,0,20.5,0.0,1.5,0.0,3,14
Unassigned,2024-04-29 16:00:00,2,2,0,123.0,0.0,6.0,0.0,12,16
Unassigned,2024-04-29 23:00:00,2,2,0,54.5,0.0,2.5,0.0,5,23
Unassigned,2024-04-30 01:00:00,2,3,0,3.6666666666666705,0.0,1.66666666666667,0.0,5,1
Unassigned,2024-04-30 17:00:00,2,2,0,0.0,0.0,2.0,0.0,4,17
Unassigned,2024-05-01 18:00:00,2,2,0,0.0,0.0,1.0,0.0,2,18
Unassigned,2024-05-02 15:00:00,2,2,0,9.5,0.0,1.5,0.0,3,15
Unassigned,2024-05-02 21:00:00,2,2,0,55.0,0.0,1.5,0.0,3,21
Unassigned,2024-05-02 22:00:00,2,2,0,0.0,0.0,1.5,0.0,3,22
Unassigned,2024-05-03 03:00:00,2,2,0,25.0,0.0,3.5,0.0,7,3
Unassigned,2024-05-03 08:00:00,2,2,0,0.0,0.0,1.5,0.0,3,8
Unassigned,2024-05-03 10:00:00,2,2,0,55.5,0.0,5.0,0.0,10,10
Unassigned,2024-05-03 14:00:00,2,2,0,27.5,0.0,4.0,0.0,8,14
Unassigned,2024-05-03 20:00:00,2,2,0,98.5,0.0,14.5,0.0,29,20
Unassigned,2024-05-03 22:00:00,2,2,0,7.0,0.0,3.5,0.0,7,22
Email,2024-04-14 19:00:00,1,1,0,0.0,0.0,3.0,0.0,3,19
Email,2024-04-21 02:00:00,1,1,1,218.0,1.0,5.0,1.0,5,2
Organic Search,2024-04-16 23:00:00,1,1,1,87.0,1.0,1.0,1.0,1,23
Organic Video,2024-04-06 16:00:00,1,1,1,359.0,1.0,29.0,1.0,29,16
Organic Video,2024-04-06 17:00:00,1,1,1,53.0,1.0,3.0,1.0,3,17
Organic Video,2024-04-07 12:00:00,1,1,1,0.0,1.0,3.0,1.0,3,12
Organic Video,2024-04-07 13:00:00,1,1,1,0.0,1.0,1.0,1.0,1,13
Organic Video,2024-04-08 19:00:00,1,1,1,8.0,1.0,4.0,1.0,4,19
Organic Video,2024-04-08 21:00:00,1,1,1,27.0,1.0,3.0,1.0,3,21
Organic Video,2024-04-09 06:00:00,1,1,1,37.0,1.0,4.0,1.0,4,6
Organic Video,2024-04-09 08:00:00,1,1,0,0.0,0.0,3.0,0.0,3,8
Organic Video,2024-04-09 13:00:00,1,1,1,0.0,1.0,3.0,1.0,3,13
Organic Video,2024-04-09 14:00:00,1,1,1,309.0,1.0,1.0,1.0,1,14
Organic Video,2024-04-09 15:00:00,1,1,1,171.0,1.0,6.0,1.0,6,15
Organic Video,2024-04-10 10:00:00,1,1,1,110.0,1.0,7.0,1.0,7,10
Organic Video,2024-04-10 11:00:00,1,2,2,0.0,2.0,2.0,1.0,4,11
Organic Video,2024-04-10 12:00:00,1,2,2,16.0,2.0,3.0,1.0,6,12
Organic Video,2024-04-10 13:00:00,1,1,1,477.0,1.0,8.0,1.0,8,13
Organic Video,2024-04-10 14:00:00,1,1,1,668.0,1.0,15.0,1.0,15,14
Organic Video,2024-04-10 15:00:00,1,2,2,99.5,2.0,3.0,1.0,6,15
Organic Video,2024-04-10 16:00:00,1,1,1,1514.0,1.0,30.0,1.0,30,16
Organic Video,2024-04-10 17:00:00,1,1,1,235.0,1.0,56.0,1.0,56,17
Organic Video,2024-04-10 19:00:00,1,1,1,0.0,1.0,5.0,1.0,5,19
Organic Video,2024-04-10 21:00:00,1,1,0,193.0,0.0,4.0,0.0,4,21
Organic Video,2024-04-11 09:00:00,1,1,1,0.0,1.0,3.0,1.0,3,9
Organic Video,2024-04-11 10:00:00,1,2,2,92.5,2.0,10.0,1.0,20,10
Organic Video,2024-04-11 11:00:00,1,1,1,499.0,1.0,24.0,1.0,24,11
Organic Video,2024-04-11 16:00:00,1,1,1,425.0,1.0,17.0,1.0,17,16
Organic Video,2024-04-11 17:00:00,1,1,1,0.0,1.0,1.0,1.0,1,17
Organic Video,2024-04-12 19:00:00,1,1,1,0.0,1.0,3.0,1.0,3,19
Organic Video,2024-04-12 21:00:00,1,1,1,1220.0,1.0,25.0,1.0,25,21
Organic Video,2024-04-13 19:00:00,1,1,0,0.0,0.0,3.0,0.0,3,19
Organic Video,2024-04-13 21:00:00,1,1,1,0.0,1.0,3.0,1.0,3,21
Organic Video,2024-04-13 22:00:00,1,1,1,47.0,1.0,9.0,1.0,9,22
Organic Video,2024-04-14 14:00:00,1,1,1,13.0,1.0,3.0,1.0,3,14
Organic Video,2024-04-14 17:00:00,1,1,0,0.0,0.0,2.0,0.0,2,17
Organic Video,2024-04-14 22:00:00,1,1,1,0.0,1.0,3.0,1.0,3,22
Organic Video,2024-04-14 23:00:00,1,1,1,648.0,1.0,8.0,1.0,8,23
Organic Video,2024-04-15 00:00:00,1,2,2,138.5,2.0,5.0,1.0,10,0
Organic Video,2024-04-15 22:00:00,1,1,1,0.0,1.0,7.0,1.0,7,22
Organic Video,2024-04-16 16:00:00,1,1,1,0.0,1.0,3.0,1.0,3,16
Organic Video,2024-04-16 18:00:00,1,2,1,185.5,1.0,3.0,0.5,6,18
Organic Video,2024-04-16 19:00:00,1,1,1,340.0,1.0,11.0,1.0,11,19
Organic Video,2024-04-17 15:00:00,1,1,1,17.0,1.0,4.0,1.0,4,15
Organic Video,2024-04-17 19:00:00,1,1,0,0.0,0.0,2.0,0.0,2,19
Organic Video,2024-04-18 00:00:00,1,2,2,30.5,2.0,5.5,1.0,11,0
Organic Video,2024-04-18 01:00:00,1,1,0,0.0,0.0,2.0,0.0,2,1
Organic Video,2024-04-18 09:00:00,1,1,1,160.0,1.0,11.0,1.0,11,9
Organic Video,2024-04-18 11:00:00,1,1,1,5.0,1.0,4.0,1.0,4,11
Organic Video,2024-04-19 03:00:00,1,1,1,19.0,1.0,7.0,1.0,7,3
Organic Video,2024-04-19 04:00:00,1,1,1,0.0,1.0,3.0,1.0,3,4
Organic Video,2024-04-19 12:00:00,1,1,1,479.0,1.0,14.0,1.0,14,12
Organic Video,2024-04-19 22:00:00,1,2,2,146.0,2.0,8.5,1.0,17,22
Organic Video,2024-04-19 23:00:00,1,1,1,55.0,1.0,4.0,1.0,4,23
Organic Video,2024-04-21 12:00:00,1,1,1,493.0,1.0,6.0,1.0,6,12
Organic Video,2024-04-21 13:00:00,1,1,1,169.0,1.0,6.0,1.0,6,13
Organic Video,2024-04-21 14:00:00,1,1,1,0.0,1.0,3.0,1.0,3,14
Organic Video,2024-04-21 15:00:00,1,1,1,276.0,1.0,49.0,1.0,49,15
Organic Video,2024-04-21 16:00:00,1,1,1,2.0,1.0,12.0,1.0,12,16
Organic Video,2024-04-21 22:00:00,1,1,1,18.0,1.0,4.0,1.0,4,22
Organic Video,2024-04-22 07:00:00,1,1,1,133.0,1.0,12.0,1.0,12,7
Organic Video,2024-04-22 08:00:00,1,1,1,64.0,1.0,12.0,1.0,12,8
Organic Video,2024-04-22 09:00:00,1,1,1,24.0,1.0,5.0,1.0,5,9
Organic Video,2024-04-22 10:00:00,1,1,1,309.0,1.0,10.0,1.0,10,10
Organic Video,2024-04-23 19:00:00,1,1,1,236.0,1.0,15.0,1.0,15,19
Organic Video,2024-04-23 20:00:00,1,1,1,160.0,1.0,27.0,1.0,27,20
Organic Video,2024-04-23 21:00:00,1,1,0,137.0,0.0,4.0,0.0,4,21
Organic Video,2024-04-24 10:00:00,1,1,0,0.0,0.0,2.0,0.0,2,10
Organic Video,2024-04-24 12:00:00,1,1,0,0.0,0.0,2.0,0.0,2,12
Organic Video,2024-04-24 16:00:00,1,1,1,0.0,1.0,2.0,1.0,2,16
Organic Video,2024-04-24 17:00:00,1,1,1,0.0,1.0,1.0,1.0,1,17
Organic Video,2024-04-24 18:00:00,1,1,0,13.0,0.0,3.0,0.0,3,18
Organic Video,2024-04-25 09:00:00,1,1,1,176.0,1.0,11.0,1.0,11,9
Organic Video,2024-04-25 15:00:00,1,1,1,191.0,1.0,16.0,1.0,16,15
Organic Video,2024-04-25 16:00:00,1,1,1,4525.0,1.0,9.0,1.0,9,16
Organic Video,2024-04-25 19:00:00,1,1,0,0.0,0.0,2.0,0.0,2,19
Organic Video,2024-04-25 20:00:00,1,1,1,21.0,1.0,5.0,1.0,5,20
Organic Video,2024-04-25 22:00:00,1,2,2,266.5,2.0,15.5,1.0,31,22
Organic Video,2024-04-26 04:00:00,1,1,1,166.0,1.0,5.0,1.0,5,4
Organic Video,2024-04-26 05:00:00,1,1,1,86.0,1.0,7.0,1.0,7,5
Organic Video,2024-04-26 07:00:00,1,1,1,609.0,1.0,15.0,1.0,15,7
Organic Video,2024-04-26 10:00:00,1,1,1,50.0,1.0,14.0,1.0,14,10
Organic Video,2024-04-26 11:00:00,1,1,0,0.0,0.0,3.0,0.0,3,11
Organic Video,2024-04-26 12:00:00,1,1,1,195.0,1.0,9.0,1.0,9,12
Organic Video,2024-04-26 13:00:00,1,1,0,0.0,0.0,2.0,0.0,2,13
Organic Video,2024-04-26 14:00:00,1,1,1,71.0,1.0,11.0,1.0,11,14
Organic Video,2024-04-26 19:00:00,1,1,1,0.0,1.0,3.0,1.0,3,19
Organic Video,2024-04-26 20:00:00,1,1,0,37.0,0.0,3.0,0.0,3,20
Organic Video,2024-04-28 08:00:00,1,1,0,0.0,0.0,3.0,0.0,3,8
Organic Video,2024-04-29 10:00:00,1,1,1,1.0,1.0,5.0,1.0,5,10
Organic Video,2024-04-29 18:00:00,1,1,1,48.0,1.0,3.0,1.0,3,18
Organic Video,2024-04-29 20:00:00,1,1,1,145.0,1.0,14.0,1.0,14,20
Organic Video,2024-04-29 21:00:00,1,1,1,14.0,1.0,5.0,1.0,5,21
Organic Video,2024-04-29 22:00:00,1,1,1,42.0,1.0,1.0,1.0,1,22
Organic Video,2024-04-30 14:00:00,1,1,1,25.0,1.0,5.0,1.0,5,14
Organic Video,2024-04-30 21:00:00,1,1,0,0.0,0.0,2.0,0.0,2,21
Organic Video,2024-05-01 16:00:00,1,1,0,0.0,0.0,3.0,0.0,3,16
Organic Video,2024-05-01 20:00:00,1,2,0,0.0,0.0,2.0,0.0,4,20
Organic Video,2024-05-02 00:00:00,1,1,1,0.0,1.0,3.0,1.0,3,0
Organic Video,2024-05-02 02:00:00,1,1,1,1409.0,1.0,13.0,1.0,13,2
Organic Video,2024-05-02 14:00:00,1,1,1,102.0,1.0,4.0,1.0,4,14
Organic Video,2024-05-02 15:00:00,1,1,1,48.0,1.0,6.0,1.0,6,15
Organic Video,2024-05-02 17:00:00,1,1,1,216.0,1.0,8.0,1.0,8,17
Organic Video,2024-05-02 19:00:00,1,1,1,41.0,1.0,4.0,1.0,4,19
Organic Video,2024-05-02 20:00:00,1,1,1,65.0,1.0,8.0,1.0,8,20
Organic Video,2024-05-02 21:00:00,1,1,1,208.0,1.0,23.0,1.0,23,21
Organic Video,2024-05-03 01:00:00,1,1,1,76.0,1.0,8.0,1.0,8,1
Organic Video,2024-05-03 02:00:00,1,1,1,0.0,1.0,1.0,1.0,1,2
Organic Video,2024-05-03 10:00:00,1,1,1,609.0,1.0,8.0,1.0,8,10
Organic Video,2024-05-03 11:00:00,1,1,0,13.0,0.0,3.0,0.0,3,11
Organic Video,2024-05-03 15:00:00,1,1,1,179.0,1.0,4.0,1.0,4,15
Organic Video,2024-05-03 19:00:00,1,1,1,0.0,1.0,3.0,1.0,3,19
Organic Video,2024-05-03 20:00:00,1,1,0,204.0,0.0,3.0,0.0,3,20
Organic Video,2024-05-03 22:00:00,1,1,0,0.0,0.0,3.0,0.0,3,22
Unassigned,2024-04-06 00:00:00,1,1,0,0.0,0.0,2.0,0.0,2,0
Unassigned,2024-04-06 03:00:00,1,1,0,0.0,0.0,1.0,0.0,1,3
Unassigned,2024-04-06 06:00:00,1,1,0,4.0,0.0,1.0,0.0,1,6
Unassigned,2024-04-06 12:00:00,1,1,0,156.0,0.0,3.0,0.0,3,12
Unassigned,2024-04-06 16:00:00,1,1,0,27.0,0.0,1.0,0.0,1,16
Unassigned,2024-04-06 18:00:00,1,1,0,0.0,0.0,1.0,0.0,1,18
Unassigned,2024-04-06 20:00:00,1,1,0,7.0,0.0,4.0,0.0,4,20
Unassigned,2024-04-06 23:00:00,1,1,0,498.0,0.0,5.0,0.0,5,23
Unassigned,2024-04-07 05:00:00,1,1,0,232.0,0.0,2.0,0.0,2,5
Unassigned,2024-04-07 07:00:00,1,1,0,19.0,0.0,2.0,0.0,2,7
Unassigned,2024-04-07 09:00:00,1,2,0,71.0,0.0,6.5,0.0,13,9
Unassigned,2024-04-07 16:00:00,1,1,0,0.0,0.0,1.0,0.0,1,16
Unassigned,2024-04-07 19:00:00,1,1,0,0.0,0.0,1.0,0.0,1,19
Unassigned,2024-04-07 22:00:00,1,1,0,0.0,0.0,1.0,0.0,1,22
Unassigned,2024-04-08 13:00:00,1,1,0,0.0,0.0,1.0,0.0,1,13
Unassigned,2024-04-08 17:00:00,1,1,0,7.0,0.0,1.0,0.0,1,17
Unassigned,2024-04-08 18:00:00,1,1,0,0.0,0.0,1.0,0.0,1,18
Unassigned,2024-04-08 20:00:00,1,1,0,0.0,0.0,1.0,0.0,1,20
Unassigned,2024-04-08 21:00:00,1,1,0,0.0,0.0,1.0,0.0,1,21
Unassigned,2024-04-08 23:00:00,1,1,0,0.0,0.0,1.0,0.0,1,23
Unassigned,2024-04-09 01:00:00,1,1,0,23.0,0.0,2.0,0.0,2,1
Unassigned,2024-04-09 02:00:00,1,1,0,0.0,0.0,1.0,0.0,1,2
Unassigned,2024-04-09 03:00:00,1,1,0,0.0,0.0,3.0,0.0,3,3
Unassigned,2024-04-09 05:00:00,1,1,0,18.0,0.0,6.0,0.0,6,5
Unassigned,2024-04-09 10:00:00,1,1,0,236.0,0.0,47.0,0.0,47,10
Unassigned,2024-04-09 12:00:00,1,1,0,0.0,0.0,3.0,0.0,3,12
Unassigned,2024-04-09 13:00:00,1,1,0,31.0,0.0,1.0,0.0,1,13
Unassigned,2024-04-09 15:00:00,1,1,0,164.0,0.0,11.0,0.0,11,15
Unassigned,2024-04-09 16:00:00,1,1,0,0.0,0.0,3.0,0.0,3,16
Unassigned,2024-04-09 18:00:00,1,1,0,1.0,0.0,3.0,0.0,3,18
